,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,score
1432,7,2,5,5,11,9,9,12,0,8,5,11,1,4,7,12,10,1,0,6,10,6,5,7,0.218730251851498
1433,7,7,11,11,8,8,2,12,2,7,3,6,1,2,2,2,1,12,2,1,3,12,5,0,0.200122014745354
1434,4,2,7,7,12,10,1,10,4,11,9,7,8,5,7,4,10,3,4,6,12,6,3,6,0.301120449237506
1435,0,0,9,10,12,5,12,10,9,7,4,5,2,6,12,12,0,2,0,8,11,1,8,11,0.309673368468582
1436,9,3,8,8,5,10,1,6,0,12,6,8,0,8,12,2,3,0,8,10,1,7,10,8,0.195007248960924
1437,3,8,0,0,8,7,10,3,7,10,11,3,5,9,4,9,7,9,7,3,8,12,12,9,0.191787408849588
1438,0,9,3,9,3,6,12,11,11,1,2,8,3,5,7,5,10,8,9,8,3,2,0,2,0.141354186234318
1439,10,6,3,6,4,6,10,3,0,1,7,3,3,6,3,7,7,10,10,7,4,3,11,4,0.17960105224366
1440,3,0,8,11,1,5,12,5,1,12,9,4,10,9,1,11,4,9,0,0,8,11,7,5,0.139972800993736
1441,3,9,7,9,9,2,4,1,8,4,3,12,6,1,1,2,2,4,0,1,12,10,10,3,0.15977809666807
1442,8,1,4,6,4,6,0,9,8,8,6,11,3,12,12,7,9,0,3,0,10,3,2,1,0.22137042504419
1443,12,0,2,6,10,6,3,6,6,8,5,9,11,4,2,4,3,10,8,10,4,6,0,0,0.084442695096916
1444,3,4,8,8,8,11,8,1,9,0,2,11,12,10,7,2,9,7,0,3,5,5,4,12,0.185711289778182
1445,5,3,10,3,9,9,2,11,1,12,4,7,11,12,7,4,11,8,3,3,9,2,7,1,0.158135224234002
1446,12,3,4,3,4,4,4,3,3,6,12,6,10,8,2,5,4,2,8,11,7,7,9,10,0.315243602162356
1447,1,11,12,9,8,9,11,0,9,0,7,8,1,9,10,8,11,3,12,4,6,1,10,6,0.168115664806774
1448,0,2,11,9,7,12,0,3,8,9,5,10,10,8,1,2,2,12,2,8,4,9,1,9,0.252136424006234
1449,8,4,5,9,12,11,1,12,10,9,10,3,6,12,11,9,7,9,6,6,6,3,2,11,0.178554870288296
1450,7,5,8,7,3,7,1,8,4,12,8,8,9,7,12,4,6,9,1,2,7,10,2,8,0.128466515785574
1451,0,11,7,12,9,2,5,10,5,0,4,12,9,7,1,1,2,4,9,5,8,4,8,1,0.171783010026684
1452,12,10,4,4,10,0,12,2,5,4,11,1,8,11,10,8,4,0,10,10,11,7,5,1,0.11352587057785
1453,10,1,2,1,5,12,4,8,10,9,12,7,8,12,1,9,5,8,3,7,8,12,0,0,0.13768443654621
1454,6,2,10,5,5,9,0,4,4,11,9,4,10,10,11,11,7,1,0,12,1,3,1,11,0.147892779432994
1455,0,11,1,5,3,6,8,10,0,9,11,10,1,0,1,3,1,2,3,5,12,5,0,4,0.152743503390786
1456,3,3,7,11,1,10,11,3,1,0,7,3,6,8,0,2,11,0,11,12,12,8,8,3,0.098377991762696
1457,1,0,4,2,12,12,0,6,4,0,7,7,8,0,11,10,11,3,5,11,10,3,7,2,0.302815126917362
1458,4,6,4,12,8,11,1,1,12,2,4,11,7,12,7,5,3,11,3,1,8,3,8,2,0.208474309755822
1459,0,11,8,12,5,7,1,11,8,2,1,4,2,1,6,2,11,7,10,7,12,5,7,8,0.145509526698056
1460,3,9,6,5,11,7,4,3,12,4,8,1,6,2,6,0,9,11,6,10,4,9,10,9,0.125224896152036
1461,7,3,9,7,6,1,1,12,5,5,6,9,4,1,9,2,0,1,3,9,0,11,10,0,0.146279450207278
1462,2,8,9,7,10,9,3,7,12,9,2,8,1,2,2,0,6,9,4,1,8,12,7,0,0.125646920616856
1463,2,9,0,7,0,3,6,12,4,12,2,8,9,0,12,1,3,10,8,10,0,7,0,2,0.04215410145074
1464,12,12,8,6,10,12,8,3,10,8,12,11,8,6,10,12,1,4,4,4,12,11,9,9,0.122944187319434
1465,5,4,7,11,7,1,6,12,8,11,10,12,11,4,3,3,10,8,5,1,4,6,4,7,0.1151530788754
1466,8,12,5,1,10,4,6,11,9,5,6,3,6,10,2,6,5,4,1,12,10,7,10,12,0.319952332461664
1467,11,2,0,10,10,3,11,11,11,9,2,10,11,5,2,8,9,4,4,10,2,4,11,6,0.072651904668286
1468,1,9,5,5,9,8,3,7,9,11,7,3,3,0,7,3,1,2,9,7,4,5,4,2,0.17655521966225
1469,6,8,0,0,0,3,6,12,2,0,4,12,1,4,9,0,1,12,3,0,6,2,7,3,0.220766459983804
1470,5,6,0,5,1,7,0,7,9,11,0,9,1,5,9,5,2,10,5,3,11,12,9,6,0.13836823782178
1471,11,3,10,11,5,9,0,11,9,3,5,1,9,11,8,3,8,6,3,0,12,3,6,8,0.24382031346149
1472,3,4,0,8,5,10,8,7,7,4,12,4,2,0,10,0,2,6,8,10,0,5,8,12,0.124011370440196
1473,11,8,11,8,3,12,12,9,12,6,4,9,8,12,11,10,3,5,5,4,5,2,10,0,0.159482015597528
1474,3,9,2,12,5,8,6,6,11,3,2,7,3,2,2,9,9,2,9,2,6,8,2,0,0.14845566350428
1475,8,1,11,9,11,5,5,3,7,2,3,1,1,6,6,12,3,5,12,3,12,0,3,1,0.321633170619708
1476,11,8,9,6,4,7,7,4,0,8,9,0,5,5,2,6,12,3,5,2,3,11,4,3,0.153893766529104
1477,4,3,9,2,3,5,9,4,6,7,12,6,3,1,5,9,11,8,2,1,7,10,5,11,0.1408828725632
1478,9,7,7,11,11,9,5,4,5,8,3,5,8,6,0,7,1,6,11,12,3,12,2,2,0.320104427745152
1479,11,11,0,7,6,8,7,10,5,1,5,12,0,10,2,11,9,0,3,5,12,3,10,2,0.293583252064474
1480,2,6,12,8,11,5,10,0,1,2,4,7,11,3,10,10,8,10,8,12,11,4,0,4,0.10288729735421
1481,7,5,1,9,1,11,9,0,3,2,6,10,2,11,1,5,12,0,9,12,6,10,12,10,0.26196570689273
1482,5,11,0,6,2,9,1,3,7,6,2,9,9,7,3,11,4,0,1,7,11,11,6,9,0.165701672219356
1483,9,5,5,9,11,8,7,12,2,1,11,10,4,1,6,3,9,5,2,7,3,1,7,7,0.214437146948884
1484,7,4,10,12,2,11,8,1,10,11,12,4,12,12,2,5,6,6,3,12,5,3,11,2,0.149738670860764
1485,5,8,0,1,3,11,9,8,1,3,5,7,5,7,11,0,8,1,7,12,6,10,7,4,0.107244070335174
1486,1,12,2,10,12,1,8,6,5,3,9,0,6,9,5,5,4,7,5,0,9,0,2,10,0.122659520023678
1487,1,12,6,6,7,10,4,0,1,0,0,0,9,5,7,5,12,4,12,6,12,1,8,11,0.310331560934234
1488,4,1,1,6,11,6,3,0,4,6,4,8,10,11,4,3,9,9,12,4,12,6,11,4,0.192818700917568
1489,5,3,6,2,5,11,0,6,12,10,9,2,12,9,2,5,3,2,11,7,5,12,12,10,0.164051496208916
1490,0,11,9,5,9,0,8,5,10,9,1,6,2,6,0,9,7,7,10,4,8,8,10,12,0.124259880998336
1491,11,4,9,7,10,1,11,2,0,0,1,11,4,3,1,8,1,11,4,5,1,6,2,12,0.262821612751366
1492,12,11,0,11,0,0,12,11,6,0,0,5,12,7,1,12,4,3,0,6,5,9,1,1,0.068943097513776
1493,8,6,10,1,12,2,5,2,2,2,3,12,3,2,6,7,4,8,10,5,12,3,12,12,0.174708809701674
1494,7,5,10,12,10,0,7,2,8,7,6,5,7,7,4,12,7,1,3,4,10,7,12,1,0.179546051249238
1495,9,9,0,9,3,7,0,4,10,11,3,5,8,6,5,1,8,12,7,3,2,6,3,12,0.085106760139768
1496,0,3,8,4,1,3,11,1,10,6,6,10,8,3,2,9,9,2,7,1,10,10,5,11,0.16010551344284
1497,8,12,8,3,2,12,9,3,12,2,0,5,6,2,1,4,1,1,4,0,10,5,9,7,0.077274226514362
1498,1,6,9,4,12,7,1,4,10,2,4,4,8,6,7,6,4,10,3,2,4,12,0,1,0.326402794012628
1499,10,3,8,7,8,2,4,2,2,10,0,10,8,4,5,9,3,4,11,3,10,9,11,3,0.318105345854214
1500,9,3,6,9,4,11,9,6,5,5,7,6,8,12,12,7,2,12,9,6,1,6,1,4,0.144447377095768
1501,3,7,10,7,11,1,11,3,12,4,11,0,2,12,6,3,8,9,0,0,3,9,7,4,0.10112637274913
1502,6,12,4,2,9,2,12,1,8,11,2,4,3,2,3,12,1,1,3,8,3,6,11,8,0.219746344695154
1503,6,1,1,4,11,3,5,10,2,8,9,6,2,12,9,11,7,12,2,8,9,8,6,7,0.24678483170516
1504,6,6,12,11,11,5,1,4,2,5,9,6,12,1,9,8,10,9,12,0,11,7,5,5,0.1544695755216
1505,7,1,3,2,7,7,12,7,9,5,8,2,12,0,9,10,4,1,2,8,0,8,6,2,0.131884667587752
1506,11,11,2,1,1,7,11,0,2,9,2,1,10,2,4,3,2,6,12,12,4,4,12,4,0.14844668655974
1507,4,4,6,8,0,7,3,8,11,8,1,12,5,4,10,9,10,6,9,12,1,5,11,1,0.265763373448248
1508,8,0,0,8,7,0,8,0,4,12,1,12,2,12,11,6,2,3,5,5,8,9,6,12,0.114753696010794
1509,1,7,8,10,3,8,7,0,7,12,2,5,4,5,1,3,10,4,4,1,3,8,12,3,0.19364503721574
1510,4,1,0,12,1,11,2,2,7,12,11,4,3,11,3,0,3,0,10,3,4,11,12,12,0.121792413509588
1511,1,12,8,11,11,11,12,11,6,10,2,7,2,6,3,3,1,2,9,6,6,7,7,7,0.318369852396858
1512,8,11,4,4,8,8,6,0,11,8,0,11,6,5,1,10,4,11,6,6,2,10,9,5,0.30006038342538
1513,7,6,8,11,0,0,9,9,5,7,0,4,11,10,12,4,1,12,10,5,1,2,12,8,0.11114090104953
1514,3,7,6,12,9,3,5,2,9,0,11,5,11,0,9,8,2,11,11,11,0,11,4,2,0.300542411226908
1515,8,7,11,12,3,9,6,10,0,11,9,0,7,3,2,5,1,2,6,6,7,1,9,1,0.265672927281402
1516,5,11,3,5,6,6,4,2,10,10,2,3,6,0,6,0,2,10,8,1,6,5,2,7,0.106306865821124
1517,6,3,3,4,8,7,4,9,11,4,9,7,7,9,6,3,7,0,0,7,4,8,1,0,0.072702210033954
1518,3,1,8,8,5,9,6,9,11,1,4,12,12,10,9,7,7,2,11,1,9,2,12,10,0.173352977915796
1519,12,7,4,11,3,8,4,2,5,6,5,4,2,12,4,11,4,11,8,2,10,1,3,1,0.214683907141692
1520,4,12,9,3,2,6,1,7,11,10,12,7,3,0,11,3,3,9,5,5,9,4,5,1,0.083959926849346
1521,5,11,1,10,0,2,12,5,2,11,7,1,12,3,3,0,6,3,9,4,10,6,7,4,0.226195348664968
1522,12,3,4,2,12,10,2,10,1,6,12,0,10,12,10,4,9,11,11,5,0,11,7,8,0.189313905678974
1523,3,11,9,5,8,1,10,11,4,1,2,6,10,11,9,10,11,9,6,7,8,0,12,7,0.128292472887674
1524,5,1,3,11,0,3,11,8,4,5,2,5,4,5,4,1,4,8,12,9,0,8,3,5,0.201877304409484
1525,3,0,4,11,4,0,9,2,8,6,4,6,1,8,1,6,9,9,7,10,1,3,5,0,0.053292083476366
1526,0,9,0,5,11,8,0,0,12,4,8,11,5,8,6,1,1,2,6,12,5,4,0,5,0.174396802172236
1527,7,3,12,5,6,6,8,10,8,1,12,4,6,0,0,6,7,4,12,1,11,10,6,6,0.162954513947838
1528,0,12,11,1,6,4,6,3,5,9,8,0,7,7,11,11,4,11,7,4,7,8,0,0,0.32712829149526
1529,9,5,5,7,3,8,0,10,9,8,1,10,11,5,5,5,5,1,4,11,9,6,9,7,0.268392650654066
1530,9,4,4,12,6,11,11,2,7,0,10,0,1,1,7,9,8,0,0,0,7,2,12,1,0.32691335272796
1531,8,0,0,5,9,6,6,7,3,12,1,2,9,2,4,11,4,4,10,1,7,12,3,0,0.057790540812254
1532,1,12,5,1,10,2,6,5,5,0,3,11,8,12,3,11,6,9,12,11,7,1,9,4,0.170609695169814
1533,5,5,4,9,2,7,8,7,6,8,3,0,1,6,5,4,10,2,8,3,1,0,8,2,0.119223339166782
1534,1,1,3,7,3,6,10,6,5,7,9,3,10,4,0,5,8,12,1,1,3,2,3,12,0.205453623025968
1535,3,10,3,11,11,6,11,2,6,6,2,7,6,1,6,7,6,12,5,6,5,10,0,11,0.168516895921042
1536,0,12,1,6,9,7,11,11,11,3,1,3,4,11,1,9,1,10,2,9,3,0,6,5,0.200747680148684
1537,12,9,11,3,6,5,7,0,2,10,2,9,0,8,8,9,8,5,9,4,4,8,5,12,0.113156340309744
1538,0,11,10,1,8,3,2,2,12,10,1,0,6,1,0,2,6,9,3,5,1,12,4,11,0.3192774589908
1539,7,11,11,3,12,6,3,7,3,1,9,3,11,11,1,9,6,6,6,12,3,1,10,6,0.142580863033534
1540,10,4,0,4,5,0,10,4,11,7,0,9,7,7,1,9,4,12,0,7,6,7,3,10,0.084630994884712
1541,5,7,11,5,5,5,12,0,8,1,12,6,10,5,4,0,2,5,12,3,5,5,3,1,0.26503380758286
1542,5,10,5,1,10,7,0,5,9,11,11,8,7,5,3,5,1,9,4,4,6,4,6,3,0.079209791450528
1543,4,3,1,0,3,2,0,11,4,11,4,6,2,0,12,1,1,2,0,0,7,5,11,12,0.109358209195448
1544,9,0,11,9,0,2,4,10,11,0,8,5,11,1,8,10,0,1,4,8,5,6,11,2,0.273789505068278
1545,2,3,12,12,4,9,0,12,7,8,10,6,12,9,0,2,1,10,10,1,8,8,4,10,0.045913761014096
1546,11,8,10,8,8,11,6,6,3,1,0,12,10,6,0,7,12,6,0,8,9,6,3,7,0.044619683655198
1547,11,7,7,7,0,5,8,4,4,3,1,6,0,4,2,0,5,12,11,5,4,2,1,5,0.169470990520966
1548,6,4,2,11,6,1,5,7,10,10,8,4,0,2,6,7,8,10,3,1,8,12,7,0,0.204087034332826
1549,12,1,2,4,8,1,6,9,7,10,8,3,2,0,12,4,1,9,11,10,8,12,10,1,0.187842215368932
1550,10,9,9,11,0,7,8,4,6,12,12,10,12,12,6,4,5,8,8,5,0,9,2,1,0.306094954419678
1551,11,2,9,4,12,2,6,12,9,10,4,6,9,8,8,12,11,0,2,12,6,11,8,5,0.198603700313972
1552,4,12,5,11,12,3,10,10,1,4,3,2,5,4,3,0,8,9,10,3,8,4,3,12,0.162234747673372
1553,5,12,8,4,1,6,5,6,0,6,12,4,0,11,8,3,5,11,11,12,4,10,9,3,0.091865033088516
1554,2,5,3,0,4,7,11,1,8,6,11,5,12,4,5,11,2,11,4,5,9,7,7,9,0.183194709667788
1555,10,8,9,5,7,6,2,1,7,3,0,0,4,2,5,1,4,4,7,12,9,8,6,12,0.169995454823828
1556,2,3,1,5,2,8,9,3,3,7,10,7,3,2,12,6,3,7,2,2,11,3,10,9,0.293356571657368
1557,5,11,2,8,9,1,12,10,10,3,12,12,6,4,2,10,7,9,10,11,3,3,11,2,0.325345780929266
1558,11,4,4,7,10,3,3,12,0,9,1,11,9,0,4,10,11,11,8,1,7,0,11,10,0.120353185474242
1559,0,2,9,3,5,4,5,10,8,5,2,12,12,5,6,0,9,11,9,2,8,1,3,12,0.10800837237884
1560,7,10,11,5,9,5,11,9,11,2,0,8,8,3,2,1,8,3,1,8,11,7,10,7,0.184616861095136
1561,10,0,6,6,5,9,9,3,10,7,4,8,3,1,1,1,1,10,12,3,7,4,7,7,0.157753440471546
1562,10,8,5,1,10,0,5,3,7,5,7,12,3,6,5,8,2,6,10,5,2,2,4,8,0.310250562909538
1563,8,12,10,10,2,7,3,2,12,8,1,1,4,2,12,3,3,11,9,10,12,4,6,6,0.21362059506405
1564,10,9,0,3,4,0,0,10,1,2,1,2,4,9,10,11,0,1,1,3,2,10,3,12,0.279667364421962
1565,9,11,7,2,11,4,4,5,5,4,5,0,4,5,1,2,4,6,12,3,8,8,4,7,0.220447660106356
1566,9,2,6,7,1,11,1,3,8,11,7,10,6,2,3,6,2,9,1,9,11,4,6,1,0.280838397411138
1567,5,6,9,10,7,2,2,7,2,12,8,7,3,6,10,11,9,9,8,1,1,7,1,6,0.216115746799094
1568,9,6,8,7,8,6,11,1,8,9,6,7,9,6,3,2,9,0,2,5,2,9,2,6,0.292478758154924
1569,7,6,10,3,11,1,12,1,11,12,4,1,2,3,10,9,11,7,1,10,8,4,11,3,0.01315093593045
1570,11,5,4,2,2,11,9,3,5,3,3,12,12,1,4,0,9,5,5,0,4,3,2,9,0.136465858743742
1571,6,2,7,5,3,4,10,12,4,12,6,1,4,3,4,7,4,1,3,1,1,5,8,5,0.17581590106423
1572,9,2,12,0,10,8,1,2,0,4,11,9,1,4,10,7,4,7,4,9,2,7,8,10,0.199191787284932
1573,11,0,7,3,12,12,1,12,5,0,2,9,8,11,7,12,8,7,6,11,0,5,5,4,0.159518568945378
1574,4,8,1,5,2,1,7,0,0,10,2,11,10,12,2,8,8,6,6,6,2,7,11,1,0.115390168875428
1575,3,10,3,8,5,11,11,10,2,10,6,6,12,12,2,0,10,6,3,1,3,10,1,12,0.153284208340446
1576,3,7,8,7,4,0,0,8,10,11,11,5,2,1,2,7,1,12,8,11,9,1,9,9,0.241996474059044
1577,3,1,0,6,0,11,2,7,2,10,0,6,7,1,2,7,10,7,10,3,7,7,10,8,0.32586093782813
1578,1,11,10,8,5,4,5,7,8,11,9,1,12,9,2,5,11,11,6,7,0,12,5,2,0.117290787231232
1579,8,9,10,1,7,12,6,2,4,1,11,9,9,8,7,10,7,0,7,7,8,9,7,2,0.095233341944132
1580,5,10,8,0,0,9,10,11,12,5,8,11,12,9,0,10,11,12,9,12,12,3,12,12,0.097133999687084
1581,1,9,5,3,10,10,0,2,6,0,7,3,10,3,8,12,0,10,6,9,7,6,7,0,0.149292465044344
1582,7,12,2,12,9,11,1,8,3,4,3,5,11,10,3,9,6,0,0,4,10,0,5,11,0.133285685319324
1583,1,4,11,1,11,12,11,6,5,1,9,8,6,12,4,4,10,7,7,12,4,2,0,1,0.098662488883018
1584,7,11,0,5,11,0,8,11,9,6,1,0,7,2,3,5,3,9,10,6,5,9,10,7,0.309454802614188
1585,1,6,1,11,0,6,11,10,4,0,5,11,6,2,6,7,10,3,9,4,5,6,7,8,0.08447098611033
1586,11,4,12,3,1,6,1,2,4,2,4,11,9,2,3,1,11,1,6,3,10,7,11,9,0.307387694791024
1587,11,3,9,3,10,12,1,11,2,10,6,4,0,0,11,12,7,3,10,10,4,3,4,9,0.116804642035808
1588,11,10,11,4,6,2,9,2,4,11,0,4,9,12,10,5,12,1,4,0,6,9,6,12,0.08023980231278
1589,7,12,9,4,4,12,8,7,12,1,11,6,7,10,5,7,2,5,12,10,2,8,7,6,0.109137236020684
1590,12,11,3,8,0,0,3,10,2,7,2,2,12,6,8,9,8,9,4,8,0,8,5,7,0.129858143470264
1591,10,0,4,6,1,1,0,3,5,4,1,12,8,9,4,7,3,12,6,7,0,4,12,7,0.101490629241424
1592,2,3,2,3,7,3,3,1,2,10,10,2,0,8,2,4,3,11,0,1,12,5,4,9,0.225634554362662
1593,1,9,7,6,0,7,8,5,1,9,7,2,12,3,1,1,8,2,11,6,12,1,12,9,0.059430582439446
1594,12,7,5,9,7,4,12,12,11,8,7,4,12,0,11,0,8,3,12,6,8,0,2,1,0.142654279262578
1595,11,3,12,8,12,11,0,12,10,1,12,10,5,0,12,3,4,12,4,1,6,2,10,7,0.20030341001858
1596,0,10,9,9,7,12,9,9,11,10,2,5,7,4,4,0,12,9,6,12,9,8,2,7,0.202434934672138
1597,10,4,6,7,7,5,11,8,8,8,4,0,6,11,12,1,4,4,1,3,6,1,8,5,0.220516128696534
1598,11,7,12,4,6,4,9,4,6,3,2,6,1,10,4,5,0,6,2,8,9,2,5,7,0.149203871190304
1599,0,8,12,2,12,3,4,5,11,0,0,10,4,3,7,0,1,4,7,4,10,7,7,7,0.14185217021303
1600,2,10,10,2,8,12,4,9,3,8,0,1,7,0,12,10,4,6,6,9,5,1,10,1,0.067930434061232
1601,7,11,4,8,6,8,4,0,9,3,2,5,4,11,0,3,2,1,1,1,10,1,0,3,0.15242227218322
1602,9,1,6,3,2,11,8,11,11,4,5,5,5,12,0,4,10,12,1,4,7,11,8,5,0.124710230544262
1603,11,8,2,9,5,5,11,7,5,9,1,7,6,2,4,2,11,4,12,8,12,2,6,4,0.143248482710644
1604,7,1,9,5,1,8,3,12,4,8,5,0,7,7,4,6,8,3,2,3,9,3,10,9,0.143272517772478
1605,12,3,10,5,11,12,5,10,11,10,2,7,12,11,3,1,10,3,5,3,10,5,4,5,0.204043532807378
1606,7,11,4,5,11,9,7,9,2,0,6,6,8,5,2,2,2,6,2,11,10,11,3,3,0.008963535143748
1607,11,3,3,12,4,12,5,1,10,0,2,2,10,1,4,8,1,9,11,1,2,7,5,0,0.080044695576854
1608,0,2,0,10,4,4,4,11,10,4,1,12,1,0,5,11,6,2,1,6,12,8,2,4,0.114199013462638
1609,2,9,10,7,8,6,10,10,3,2,4,12,9,6,2,1,10,8,7,6,5,9,6,6,0.157192848344082
1610,1,0,11,5,10,7,12,8,11,10,3,4,9,9,2,7,3,2,5,10,0,10,9,5,0.164865310914348
1611,9,8,10,8,7,1,7,12,4,7,12,12,8,8,11,12,8,0,12,12,6,2,8,5,0.106826479633576
1612,5,7,11,10,6,0,7,4,5,3,7,9,9,3,4,10,4,12,10,3,4,5,6,5,0.312259690514404
1613,9,6,12,3,10,12,0,12,3,8,10,4,9,2,12,2,3,3,0,7,0,3,11,8,0.305483698055024
1614,9,12,1,5,7,5,9,0,4,6,1,7,8,7,5,7,5,9,10,12,3,9,9,5,0.204008012000728
1615,8,0,2,1,6,9,7,12,7,9,8,5,6,4,4,10,5,8,7,1,5,12,6,8,0.151702114432178
1616,3,0,10,12,4,8,10,10,0,6,6,8,3,12,5,1,3,0,7,5,4,1,6,10,0.147363102752062
1617,0,2,6,3,8,4,4,11,9,1,9,4,7,2,6,5,0,5,3,9,12,11,9,6,0.29367602816665
1618,12,8,11,6,4,2,1,4,0,3,4,0,9,7,7,12,12,7,7,9,6,1,7,6,0.122781720101854
1619,9,6,12,8,3,7,9,7,10,2,0,4,11,7,6,1,3,8,12,10,3,11,12,10,0.124566293530872
1620,9,5,2,11,7,6,6,7,2,1,7,2,0,0,5,5,9,1,2,6,1,9,7,3,0.204309978826908
1621,9,7,0,2,0,5,8,10,7,12,6,4,12,11,8,5,7,1,3,3,9,6,11,7,0.176973127730234
1622,3,10,6,0,12,4,7,10,7,8,8,3,11,7,1,2,5,4,3,6,4,11,8,3,0.01732735633187
1623,11,3,10,9,0,1,3,6,8,11,12,5,7,6,2,4,8,4,2,7,8,4,12,0,0.095868380433048
1624,5,0,9,8,0,9,5,8,12,12,8,7,3,3,12,11,11,4,1,9,2,7,3,10,0.198152507312136
1625,12,7,1,0,11,7,2,4,7,10,6,7,1,10,8,3,3,8,9,11,1,9,10,3,0.08692794222668
1626,4,4,9,0,6,1,6,3,0,10,9,9,12,11,3,2,8,12,5,9,5,7,10,5,0.053781578618886
1627,9,8,1,5,12,2,6,2,4,7,9,12,12,11,10,9,4,6,6,0,1,10,1,7,0.194011648418952
1628,2,3,10,5,7,2,7,0,1,8,4,10,3,0,4,7,6,12,2,9,4,8,4,10,0.140905237425994
1629,5,10,11,10,5,8,4,7,8,6,10,6,9,10,8,5,6,2,12,10,0,5,8,4,0.138553503065338
1630,10,9,4,1,3,0,12,1,5,1,3,3,3,8,7,2,0,2,0,4,0,5,8,7,0.168435669790016
1631,8,6,3,7,7,9,4,6,7,2,8,4,2,8,1,1,7,11,8,5,11,1,0,3,0.188397825276272
1632,6,11,6,12,1,2,2,3,4,9,10,8,3,12,4,12,0,1,9,7,11,2,12,8,0.195138247537124
1633,11,9,5,10,12,2,0,7,9,1,4,8,4,6,1,7,1,1,10,4,8,6,10,11,0.181624885364278
1634,11,10,2,9,6,7,4,0,5,10,11,5,1,2,1,2,2,1,9,11,8,9,2,5,0.303259439249
1635,1,4,7,10,10,0,0,7,7,2,4,5,1,7,6,3,1,10,9,0,11,2,8,8,0.17995534658829
1636,8,12,8,8,4,3,8,5,11,8,10,10,9,0,8,9,5,5,1,6,3,2,4,9,0.046676675706516
1637,0,1,11,12,7,7,11,12,8,9,5,8,9,5,12,11,4,10,1,6,6,11,10,11,0.12165956816733
1638,0,0,1,10,4,1,10,4,5,3,3,7,1,10,6,0,1,9,2,4,11,4,6,10,0.309683124011488
1639,9,10,0,1,0,10,6,6,12,8,6,11,10,7,5,5,5,12,11,8,4,11,4,7,0.296873435936148
1640,6,12,5,2,1,2,4,7,6,0,0,8,7,9,6,2,8,10,12,0,3,2,3,12,0.14672423996126
1641,0,4,2,11,11,0,3,0,2,6,4,11,10,9,3,4,11,4,10,9,3,10,8,5,0.198438803361024
1642,0,6,0,7,10,10,7,6,5,11,11,2,2,4,10,9,6,2,2,5,6,7,4,0,0.280065376836018
1643,8,7,9,4,7,2,6,6,5,5,7,0,3,3,5,11,9,10,11,10,5,6,2,7,0.127482906231324
1644,2,0,8,3,0,5,10,6,12,8,2,5,9,1,1,1,6,10,7,4,6,11,3,3,0.226423297211718
1645,12,7,0,12,1,12,9,3,7,5,4,6,5,8,5,5,8,8,4,8,4,7,2,4,0.122228155128396
1646,11,2,5,0,10,11,7,4,0,11,3,6,7,11,2,0,3,3,3,8,5,7,0,12,0.091150779832028
1647,5,11,11,8,4,10,4,7,11,12,3,5,3,1,4,7,6,1,5,5,3,9,1,8,0.26727151815718
1648,3,6,9,8,8,6,0,7,8,11,2,7,12,3,3,10,5,5,11,2,11,4,11,2,0.191794777770036
1649,2,1,1,3,4,9,11,11,7,0,5,1,10,9,2,12,0,7,11,7,3,3,7,7,0.26619261103708
1650,6,11,4,7,1,1,6,7,10,2,6,5,1,9,1,5,6,5,1,7,11,5,8,6,0.32517912554416
1651,7,11,10,7,9,2,6,5,10,0,1,1,6,6,5,5,7,12,10,11,12,11,12,4,0.041247733642996
1652,9,7,8,6,1,10,8,7,1,4,11,11,5,2,4,4,1,7,0,7,11,4,0,10,0.18259868455649
1653,7,11,4,1,12,0,10,8,9,2,0,9,8,1,9,5,2,4,5,9,4,3,0,8,0.192592258295712
1654,12,12,9,7,1,9,3,2,12,11,0,4,3,8,2,4,11,1,0,8,3,3,5,7,0.124092307783098
1655,6,3,7,4,8,4,12,10,5,12,1,7,10,0,5,9,2,1,6,6,11,10,11,11,0.207687135315582
1656,8,11,0,6,11,8,11,9,10,1,4,1,6,4,1,3,2,4,12,1,7,10,2,5,0.140449703348706
1657,4,6,4,0,0,8,12,2,2,10,0,9,3,0,2,0,0,7,12,1,6,0,11,12,0.175755611700342
1658,3,5,12,0,3,10,4,4,12,4,8,10,9,12,1,0,0,10,4,5,8,11,0,9,0.100427768265484
1659,9,9,0,7,1,9,0,11,10,11,5,1,6,2,12,10,2,10,0,5,8,8,4,0,0.088052768145028
1660,3,12,7,0,7,1,6,9,3,9,7,1,8,8,4,7,8,4,11,1,5,0,4,10,0.274703433950822
1661,5,7,4,9,2,5,8,10,3,4,3,12,6,11,4,2,9,10,11,10,3,2,12,1,0.191046416497514
1662,2,8,5,8,5,6,8,5,2,9,5,11,10,7,12,2,3,5,0,7,9,0,1,4,0.119365529701736
1663,10,10,8,9,12,6,5,3,3,8,2,4,7,9,7,9,9,7,11,12,7,2,8,8,0.102029453179934
1664,1,4,4,1,8,9,1,11,12,5,11,6,7,12,10,1,5,9,5,12,12,11,7,8,0.134310785092374
1665,7,5,3,4,8,0,10,12,4,1,9,10,1,12,12,4,4,7,12,3,8,12,6,6,0.144544182040354
1666,0,11,9,3,3,12,12,5,8,12,1,2,6,1,11,0,9,8,8,11,12,0,8,2,0.20047328475628
1667,10,5,7,0,7,1,6,8,4,4,4,7,0,3,1,11,8,0,2,2,10,0,11,1,0.037131217507312
